,label,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,frame_11,frame_12,frame_13,frame_14,frame_15,frame_16,frame_17,frame_18,frame_19,frame_20,frame_21,frame_22,frame_23,frame_24
747,up,-141.66961669921875,-142.64801025390625,-141.97007751464844,-142.9661407470703,-141.5979461669922,-141.3290557861328,-81.03163146972656,-64.72059631347656,-63.401065826416016,-78.55545806884766,-105.71282196044922,-119.6605224609375,-130.0637664794922,-97.8568115234375,-97.43724060058594,-109.55518341064453,-111.26691436767578,-118.51847076416016,-125.35702514648438,-129.69677734375,-132.63931274414062,-132.03482055664062,-136.6162109375,-137.91676330566406,-136.74966430664062
748,yes,-101.85240173339844,-95.47331237792969,-101.63235473632812,-114.88074493408203,-124.44974517822266,-135.99522399902344,-132.15748596191406,-137.77914428710938,-131.73614501953125,-136.67469787597656,-118.7642593383789,-122.24559783935547,-88.18102264404297,-56.865745544433594,-43.28636169433594,-43.07269287109375,-65.87223052978516,-58.74421310424805,-51.56724548339844,-50.359188079833984,-54.22934341430664,-68.5273666381836,-85.93115234375,-101.07635498046875,-113.85291290283203
749,left,-82.5588150024414,-85.25926971435547,-87.13322448730469,-87.3521728515625,-87.87850952148438,-87.98030090332031,-85.79686737060547,-86.13984680175781,-87.64154815673828,-86.74760437011719,-75.56822204589844,-60.35270690917969,-37.58469772338867,-32.45075988769531,-33.16831588745117,-37.26894760131836,-41.77399826049805,-59.88736343383789,-54.20721435546875,-54.41712188720703,-54.5250244140625,-83.71234893798828,-80.07012176513672,-90.61604309082031,-89.99797821044922
750,go,-115.23141479492188,-117.9802474975586,-118.679931640625,-106.4580078125,-67.6559066772461,-103.9559326171875,-107.21870422363281,-108.07576751708984,-110.16375732421875,-30.426538467407227,-24.5942440032959,-24.17685890197754,-20.724700927734375,-27.829320907592773,-37.368831634521484,-50.603782653808594,-68.21456146240234,-88.84748077392578,-97.49764251708984,-103.74334716796875,-82.39202117919922,-100.1740951538086,-108.53650665283203,-111.54164123535156,-108.80236053466797
751,down,-93.89786529541016,-89.73438262939453,-84.0738296508789,-87.0464096069336,-90.65943145751953,-92.76435089111328,-92.53175354003906,-89.79118347167969,-94.56319427490234,-89.2242202758789,-89.73190307617188,-88.42154693603516,-65.9483413696289,-30.912158966064453,-60.12997055053711,-58.4430046081543,-50.17687225341797,-70.056640625,-94.92769622802734,-106.94600677490234,-108.80753326416016,-107.43736267089844,-111.51274108886719,-107.39237976074219,-101.58524322509766
752,right,-141.07568359375,-138.60311889648438,-102.42585754394531,-120.76325225830078,-126.80670928955078,-130.22021484375,-116.86407470703125,-109.00996398925781,-97.33145141601562,-61.19828796386719,-42.14917755126953,-35.75949478149414,-30.70620346069336,-36.02066421508789,-52.401126861572266,-75.15814971923828,-124.48143005371094,-133.73504638671875,-117.87336730957031,-34.93766784667969,-60.9769172668457,-102.02827453613281,-113.2814712524414,-114.2263412475586,-120.11041259765625
753,down,-169.6497344970703,-170.33523559570312,-171.93946838378906,-170.69769287109375,-170.87550354003906,-163.71070861816406,-83.22953033447266,-75.13016510009766,-80.095947265625,-87.70027923583984,-99.94166564941406,-109.47314453125,-109.98274230957031,-116.9491195678711,-132.24534606933594,-134.50137329101562,-141.08970642089844,-154.1062774658203,-163.01318359375,-173.48086547851562,-196.18466186523438,-188.731201171875,-178.834228515625,-170.42681884765625,-168.46600341796875
754,go,-134.338623046875,-136.17828369140625,-131.44671630859375,-127.87723541259766,-135.61715698242188,-124.80831146240234,-123.87633514404297,-115.3947525024414,-71.7747573852539,-58.54302978515625,-39.21455383300781,-48.175567626953125,-60.25550079345703,-70.86377716064453,-74.93405151367188,-77.63946533203125,-75.1770248413086,-83.63408660888672,-108.6375732421875,-119.15729522705078,-119.25081634521484,-121.92008972167969,-124.40660095214844,-128.95565795898438,-129.0104522705078
755,go,-45.93609619140625,-85.28910827636719,-92.93724060058594,-92.04524230957031,-91.50531768798828,-91.75320434570312,-91.49180603027344,-92.21308898925781,-93.23871612548828,-91.91035461425781,-92.85224151611328,-91.36251831054688,-92.0005111694336,-74.2452163696289,-56.52201843261719,-61.69082260131836,-65.11280059814453,-74.02808380126953,-85.1860122680664,-87.76268005371094,-90.71772766113281,-89.34842681884766,-95.630126953125,-93.12032318115234,-94.34295654296875
756,no,-88.956298828125,-84.22836303710938,-56.56918716430664,-43.39441680908203,-48.64127731323242,-48.94112014770508,-58.11448669433594,-68.79754638671875,-77.93022155761719,-91.77803802490234,-97.12527465820312,-99.99685668945312,-100.25472259521484,-101.40259552001953,-101.6425552368164,-101.8387222290039,-101.48348999023438,-102.19969177246094,-102.43075561523438,-104.45003509521484,-100.9300308227539,-103.0226821899414,-100.6671371459961,-100.5932846069336,-102.30889892578125
757,go,-108.88117218017578,-108.40739440917969,-109.06769561767578,-105.23628234863281,-101.51624298095703,-107.54442596435547,-110.96113586425781,-110.19541931152344,-38.3314208984375,-63.1713752746582,-58.366851806640625,-60.36676025390625,-64.58619689941406,-79.77406311035156,-94.92034912109375,-92.82096099853516,-98.7711410522461,-101.15959930419922,-104.9448013305664,-106.8282470703125,-109.4573745727539,-107.52898406982422,-108.25934600830078,-108.3879623413086,-109.34994506835938
758,go,-135.95535278320312,-148.10267639160156,-152.54196166992188,-157.72174072265625,-157.04544067382812,-152.66773986816406,-125.95160675048828,-105.31830596923828,-107.05142974853516,-106.51151275634766,-104.83992004394531,-115.45938873291016,-111.70008087158203,-113.3321762084961,-49.7462043762207,-35.239280700683594,-32.68156433105469,-28.679969787597656,-46.46734619140625,-70.19478607177734,-89.48481750488281,-114.77274322509766,-134.09239196777344,-139.34634399414062,-143.99298095703125
759,go,-87.41584014892578,-93.36212921142578,-87.72846984863281,-81.04363250732422,-18.9632625579834,-39.896968841552734,-44.47270965576172,-69.26459503173828,-85.29842376708984,-95.772705078125,-98.93476867675781,-97.61544799804688,-95.25255584716797,-93.65860748291016,-94.52507781982422,-107.80088806152344,-103.18279266357422,-107.08377075195312,-110.79430389404297,-109.36737060546875,-111.8917236328125,-112.54879760742188,-110.15530395507812,-103.92283630371094,-93.88838958740234
760,left,-107.54166412353516,-96.01895904541016,-62.534263610839844,-55.09552001953125,-57.277488708496094,-67.01521301269531,-75.83372497558594,-82.14600372314453,-54.09235763549805,-68.9815673828125,-69.47164916992188,-90.55357360839844,-98.17891693115234,-105.22967529296875,-105.34796142578125,-108.33602142333984,-108.00294494628906,-109.748779296875,-111.3938217163086,-109.58577728271484,-110.2225341796875,-111.63079071044922,-111.95059204101562,-110.1401596069336,-110.80094146728516
761,up,-91.56795501708984,-88.86185455322266,-90.7779312133789,-90.61551666259766,-78.56533813476562,-91.93070220947266,-87.2397232055664,-66.68373107910156,-65.35860443115234,-65.78607940673828,-83.28959655761719,-88.47389221191406,-90.33113098144531,-82.04386138916016,-88.10411834716797,-86.77291107177734,-89.96548461914062,-91.76660919189453,-146.86241149902344,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875
762,stop,-130.0408935546875,-133.3280487060547,-131.73326110839844,-134.69912719726562,-135.78436279296875,-135.37391662597656,-134.32186889648438,-133.77015686035156,-128.78892517089844,-130.4738006591797,-129.90232849121094,-134.06521606445312,-134.22726440429688,-132.42373657226562,-132.52418518066406,-130.63023376464844,-132.91685485839844,-133.49655151367188,-132.9790496826172,-132.60398864746094,-135.4080047607422,-133.81985473632812,-135.68170166015625,-131.77822875976562,-133.38197326660156
763,stop,-52.996646881103516,-67.71745300292969,-62.272544860839844,-37.993289947509766,-23.955049514770508,-24.99489402770996,-40.679656982421875,-19.478872299194336,-17.164979934692383,-23.486248016357422,-19.846757888793945,-20.62237548828125,-28.720556259155273,-37.83674621582031,-56.66471862792969,-63.644775390625,-58.27543258666992,-67.77793884277344,-70.9975814819336,-70.34941101074219,-70.13457489013672,-70.65367126464844,-71.62503051757812,-70.7669677734375,-69.12276458740234
764,left,-92.22636413574219,-84.64688873291016,-93.7850570678711,-93.80828094482422,-82.62397003173828,-92.53045654296875,-90.62508392333984,-86.46875762939453,-78.60066986083984,-91.559326171875,-88.46627044677734,-91.1153564453125,-90.7894515991211,-80.78457641601562,-57.838462829589844,-52.05043411254883,-57.594730377197266,-72.17878723144531,-59.56072235107422,-54.115089416503906,-70.31710815429688,-41.79330825805664,-49.2361946105957,-72.85967254638672,-91.94546508789062
765,left,-60.15274429321289,-88.064697265625,-107.42794799804688,-112.46398162841797,-114.05427551269531,-77.8547592163086,-70.58138275146484,-39.682472229003906,-35.73632049560547,-37.84280776977539,-44.02777862548828,-47.651947021484375,-40.725929260253906,-89.57100677490234,-108.04310607910156,-56.350425720214844,-65.38675689697266,-100.36383056640625,-114.11964416503906,-118.00355529785156,-115.80262756347656,-115.68006134033203,-116.94580841064453,-118.54438018798828,-122.96864318847656
766,left,-91.39470672607422,-88.6792984008789,-91.55228424072266,-90.84033966064453,-91.93480682373047,-91.4439697265625,-90.71224212646484,-91.36096954345703,-92.1595687866211,-92.05654907226562,-91.91558074951172,-90.29088592529297,-92.45203399658203,-90.40984344482422,-89.35356903076172,-92.55028533935547,-82.35482025146484,-90.23383331298828,-91.60100555419922,-92.3574447631836,-72.7613754272461,-62.823265075683594,-64.80210876464844,-73.74354553222656,-83.14388275146484
767,down,-169.21466064453125,-185.40867614746094,-182.41062927246094,-176.1305389404297,-186.57000732421875,-174.21429443359375,-172.60313415527344,-171.64678955078125,-167.6841278076172,-167.32296752929688,-123.27542114257812,-91.52111053466797,-90.09635925292969,-95.8355941772461,-108.27967071533203,-111.09866333007812,-116.78276824951172,-115.95193481445312,-123.34900665283203,-147.24810791015625,-132.810546875,-141.45428466796875,-145.0784912109375,-150.24598693847656,-150.8521270751953
768,go,-101.1317138671875,-103.16944122314453,-104.21167755126953,-104.71195983886719,-104.22357177734375,-102.23503112792969,-102.42799377441406,-102.6001968383789,-103.06645202636719,-101.8403549194336,-103.36383056640625,-104.51820373535156,-105.1523666381836,-104.48986053466797,-101.64051818847656,-103.75198364257812,-102.6429214477539,-63.666744232177734,-31.119430541992188,-46.0803337097168,-52.71037292480469,-58.293888092041016,-77.24980926513672,-91.37474060058594,-102.61436462402344
769,silence,-142.94961547851562,-142.482666015625,-143.032470703125,-141.98208618164062,-141.05801391601562,-139.55892944335938,-142.13668823242188,-140.8217315673828,-140.39923095703125,-139.7286376953125,-141.9083709716797,-141.76168823242188,-141.61109924316406,-140.9661102294922,-140.55772399902344,-141.790771484375,-140.8941650390625,-140.4756317138672,-142.12950134277344,-141.1786346435547,-140.97149658203125,-141.9864044189453,-141.7936553955078,-141.6082000732422,-141.33595275878906
770,go,-149.6073760986328,-147.62290954589844,-147.0264129638672,-147.43797302246094,-151.07257080078125,-139.40321350097656,-66.56947326660156,-54.32789993286133,-52.60441589355469,-55.46120071411133,-62.61541748046875,-74.67327117919922,-92.0645980834961,-108.59947204589844,-118.60151672363281,-126.89720916748047,-132.0929412841797,-136.68722534179688,-139.77015686035156,-140.82400512695312,-141.5548858642578,-143.48681640625,-144.74371337890625,-142.09214782714844,-143.75880432128906
771,go,-155.9980926513672,-156.4873046875,-156.005615234375,-158.74411010742188,-159.6725616455078,-157.54852294921875,-161.80270385742188,-161.10032653808594,-162.0354461669922,-162.26852416992188,-162.5216064453125,-163.2050323486328,-158.2961883544922,-160.19520568847656,-161.9481658935547,-155.20399475097656,-124.42215728759766,-119.60847473144531,-121.74065399169922,-120.28710174560547,-123.6160659790039,-127.40061950683594,-136.78030395507812,-142.40057373046875,-149.36732482910156
772,stop,-165.28318786621094,-166.84815979003906,-165.44752502441406,-159.4207000732422,-151.47886657714844,-165.61376953125,-168.6906280517578,-167.93698120117188,-166.70814514160156,-167.45855712890625,-166.9857635498047,-84.05416870117188,-36.08798599243164,-38.19747543334961,-61.44622039794922,-37.2025146484375,-56.02735137939453,-64.22669219970703,-63.9124870300293,-113.00440216064453,-133.38400268554688,-83.46327209472656,-64.86942291259766,-276.31024169921875,-276.31024169921875
773,up,-109.34467315673828,-111.53726196289062,-107.45195770263672,-79.53461456298828,-62.71342086791992,-49.45621871948242,-60.75749588012695,-91.82010650634766,-99.74517822265625,-105.47257995605469,-102.19245147705078,-88.70140075683594,-90.35321044921875,-89.80332946777344,-97.29502868652344,-99.93108367919922,-86.81383514404297,-94.44408416748047,-100.63504791259766,-98.62496185302734,-101.3933334350586,-101.00967407226562,-98.46426391601562,-94.29436492919922,-92.32737731933594
774,stop,-81.62201690673828,-82.36772155761719,-81.51654815673828,-81.86132049560547,-82.26985168457031,-84.19700622558594,-84.82396697998047,-83.86856079101562,-82.89620971679688,-84.07038879394531,-71.54222869873047,-65.21178436279297,-61.882789611816406,-61.298309326171875,-79.55783081054688,-66.246826171875,-56.71916198730469,-59.3986930847168,-58.18678283691406,-68.45880126953125,-75.94869232177734,-78.35449981689453,-77.94247436523438,-75.15421295166016,-79.7514419555664
775,stop,-48.89794921875,-46.8537483215332,-50.62955856323242,-53.8046989440918,-62.480613708496094,-76.59671783447266,-89.67298889160156,-90.0784912109375,-99.44098663330078,-81.60531616210938,-67.1182861328125,-71.26182556152344,-39.66441345214844,-33.51811218261719,-44.5973014831543,-55.855098724365234,-14.340983390808105,-14.165942192077637,-55.54545593261719,-85.62861633300781,-97.0453872680664,-102.89868927001953,-61.657711029052734,-107.97222900390625,-124.1527328491211
776,stop,-105.64321899414062,-105.1866226196289,-105.3800277709961,-105.62244415283203,-106.1848373413086,-103.67725372314453,-96.50843048095703,-76.00556182861328,-59.40109634399414,-78.73579406738281,-87.61698913574219,-52.993751525878906,-43.843955993652344,-50.79234313964844,-54.91895294189453,-60.009254455566406,-70.93770599365234,-88.9130630493164,-103.32311248779297,-115.53227233886719,-121.51338958740234,-125.25495147705078,-124.97631072998047,-123.67555236816406,-120.53659057617188
777,down,-72.8318099975586,-71.97207641601562,-74.32051086425781,-73.26895904541016,-71.80823516845703,-42.5659294128418,-32.609195709228516,-60.57902526855469,-69.9264907836914,-13.701766967773438,-5.86227560043335,-16.510663986206055,-16.840742111206055,-19.254457473754883,-16.391517639160156,-19.60495376586914,-30.800352096557617,-42.51704025268555,-50.37468719482422,-72.93022155761719,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875
778,no,-115.62093353271484,-123.56639099121094,-138.17771911621094,-136.53414916992188,-138.547119140625,-140.5242919921875,-141.94955444335938,-138.51731872558594,-133.890625,-126.91840362548828,-115.92848205566406,-114.32266998291016,-116.46320343017578,-113.94686889648438,-116.1460189819336,-86.87163543701172,-87.4897689819336,-102.13980865478516,-110.7757339477539,-116.54216766357422,-119.19977569580078,-122.08857727050781,-126.83604431152344,-128.760009765625,-129.46142578125
